Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Descripción del proyecto;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;201;32101;63200;2014/000006;2014/040006;ESCUELA INFANTIL EL DUENDE. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;18.335,64;18.335,64;0,00;0,00;18.335,64;18.335,64;18.335,64;0,00;18.335,64
;;001;201;32101;63200;2014/000006;2014/050006;ESCUELA INFANTIL LA PALOMA. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;46.789,03;46.789,03;0,00;0,00;46.789,03;46.789,03;46.789,03;0,00;26.679,13
;;001;201;32101;63200;2014/000006;2014/060006;COLEGIO PÚBLICO VÁZQUEZ DE MELLA, C/ BAILÉN, 18 . REPARACIÓN CORNISA Y FACHADA;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;79.205,04;79.205,04;0,00;0,00;79.205,04;79.205,04;79.205,04;0,00;28.603,86
;;001;201;32101;63200;2014/000006;2014/070006;COLEGIO PÚBLICO SAN ILDEFONSO. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;29.961,75;29.961,75;0,00;0,00;29.961,75;29.961,75;29.961,75;0,00;29.961,75
;;001;201;32101;63200;2014/000006;2014/080006;COLEGIO PÚBLICO ISABEL LA CATÓLICA. OBRAS DE CONSERVACIÓN;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;11.717,79;11.717,79;0,00;0,00;11.717,79;11.717,79;11.717,79;0,00;11.717,79
;;001;201;32101;63200;2014/000006;2014/090006;COLEGIO PÚBLICO PI Y MARGALL. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;51.081,70;51.081,70;0,00;0,00;51.081,70;51.081,70;50.771,09;0,00;28.972,26
;;001;201;32101;63200;2014/000006;2014/100006;COLEGIO PÚBLICO VÁZQUEZ DE MELLA. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;87.687,39;87.687,39;0,00;0,00;87.687,39;87.687,39;87.687,39;0,00;0,00
;;001;201;32101;63200;2014/000006;2014/110006;COLEGIO PÚBLICO SAN TA MARÍA. OBRAS DE CONSERVACIÓN;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;37.116,16;37.116,16;0,00;0,00;37.116,16;37.116,16;37.116,16;0,00;19.386,66
;;001;201;32101;63200;2014/000006;2014/120006;COLEGIO PÚBLICO EMILIA PARDO BAZÁN, C/ VENTORRILLO, 14. ACONDICIONAMIENTO;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;53.176,81;53.176,81;0,00;0,00;53.176,81;53.176,81;53.176,81;0,00;39.599,71
;;001;201;32101;63200;2014/000006;2014/130006;ESCUELA INFANTIL ESCUELAS PÍAS DE SAN ANTÓN, C/ SANTA BRÍGIDA, 12. CONSERVACIÓN;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;18.985,00;18.985,00;0,00;0,00;18.985,00;18.985,00;18.985,00;0,00;0,00
;;001;201;33403;61900;2014/000351;2014/000351;PLAZA MAYOR. ADECUACIÓN GLOBAL DE EDIFICIOS Y SUPERFICIES ABIERTAS Y CUBIERTAS;201;CENTRO;08;MANTENIMIENTO URBANO;05;CALIDAD DEL PAISAJE URBANO;;;;;;;0,00;60.345,00;60.345,00;0,67;0,00;60.344,33;60.344,33;60.344,33;0,00;0,00
;;001;201;33403;61900;2014/000351;2014/010351;PLAZA MAYOR. ADECUACIÓN GLOBAL DE EDIFICIOS Y SUPERFICIES ABIERTAS Y CUBIERTAS;201;CENTRO;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;34101;63200;2014/000007;2014/000007;OBRAS CONSERVACIÓN INSTALACIONES DEPORTIVAS DISTRITO CENTRO;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;87.073,00;-55.945,79;31.127,21;31.127,21;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;34101;63200;2014/000007;2014/010007;DEPORTIVO BÁSICO PARQUE DE ATENAS. OBRAS EN PISTA ELEMENTAL;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;50.709,50;50.709,50;0,00;0,00;50.709,50;50.709,50;50.709,50;0,00;39.514,84
;;001;201;34101;63200;2014/000007;2014/020007;DEPORTIVO BÁSICO CASINO DE LA REINA, C/ CASINO, 3. OBRAS DE CONSERVACIÓN;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;5.236,29;5.236,29;0,00;0,00;5.236,29;5.236,29;5.236,29;0,00;0,00
;;001;201;93302;63200;2014/000005;2014/000005;OBRAS CONSERVACIÓN EDIFICIOS DISTRITO CENTRO;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;363.284,00;-190.191,08;173.092,92;173.092,92;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;93302;63200;2014/000005;2014/020005;CENTRO DE DÍA DE MAYORES SAN FRANCISCO, C/ FARMACIA, 13. OBRAS DE CONSERVACIÓN;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;0,00;33.945,93;33.945,93;0,00;0,00;33.945,93;33.945,93;33.945,93;0,00;30.602,03
;;001;201;93302;63200;2014/000005;2014/030005;EDIFICIO SEDE DISTRITO. C/ MAYOR. OBRAS DE CONSERVACIÓN;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;300,33;300,33;0,00;0,00;300,33;300,33;300,33;0,00;300,33
;;001;201;93302;63200;2014/000005;2014/040005;EVACUATORIO DEL RASTRO, C/ RIBERA DE CURTIDORES, 2. OBRAS DE CONSERVACIÓN;201;CENTRO;04;SALUD PÚBLICA;02;HIGIENE;;;;;;;0,00;1.272,42;1.272,42;0,00;0,00;1.272,42;1.272,42;1.272,42;0,00;1.272,42
;;001;201;93302;63200;2014/000005;2014/050005;CENTRO MAYORES ANTÓN MARTÍN. OBRAS DE CONSERVACIÓN;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;14.518,73;14.518,73;0,00;0,00;14.518,73;14.518,73;14.518,73;0,00;14.518,73
;;001;201;93302;63200;2014/000005;2014/060005;CENTRO DE SERVICIOS SOCIALES PUERTA DE TOLEDO. OBRAS DE CONSERVACIÓN;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;19.685,99;19.685,99;0,00;0,00;19.685,99;19.685,99;19.685,99;0,00;19.685,99
;;001;201;93302;63200;2014/000005;2014/070005;CENTRO CULTURAL PUERTA DE TOLEDO. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;39.806,57;39.806,57;0,00;0,00;39.806,57;39.806,57;39.806,57;0,00;0,00
;;001;201;93302;63200;2014/000005;2014/080005;CENTRO CULTURAL CLARA DEL REY. OBRAS ADAPTACIÓN ACCESO;201;CENTRO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;2.582,16;2.582,16;0,00;0,00;2.582,16;2.582,16;2.582,16;0,00;2.582,16
;;001;201;93302;63200;2014/000005;2014/100005;CENTRO ATENCIÓN INFANCIA CAI 1, C/ PALOMA, 23. OBRAS DE REMODELACIÓN;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;0,00;36.668,80;36.668,80;0,00;0,00;36.668,80;36.668,80;36.668,80;0,00;26.655,27
;;001;201;93302;63200;2014/000005;2014/110005;CENTRO DE MAYORES BENITO MARTÍN LOZANO. INSTALACIÓN DE ENFRIADORAS;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;29.939,02;29.939,02;0,00;0,00;29.939,02;29.939,02;29.939,02;0,00;29.939,02
;;001;201;93302;63200;2014/000005;2014/120005;ALBERGUE JUVENIL MEJÍA LEQUERICA, C/ MEJÍA LEQUERICA, 21. OBRAS DE CONSERVACIÓN;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;11.471,13;11.471,13;0,00;0,00;11.471,13;11.471,13;11.471,13;0,00;0,00
;;001;201;93302;63200;2014/000290;2014/000290;CENTRO DE MAYORES SAN FRANCISCO. ADECUACIÓN ZONAS Y MEJORA ALUMBRADO;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;35.000,00;35.000,00;12.743,39;0,00;22.256,61;22.256,61;22.256,61;0,00;0,00
;;001;201;93302;63200;2014/000291;2014/000291;CENTRO DE MAYORES DOS AMIGOS. ADECUACIÓN PUERTA ACCESO Y VENTANAS A PATIO;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;18.000,00;18.000,00;18.000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;202;32101;63200;2014/000009;2014/100009;COLEGIO PÚBLICO PLÁCIDO DOMINGO, C/ TEJO, 5. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;4.583,54;4.583,54;0,00;0,00;4.583,54;4.583,54;4.583,54;0,00;4.583,54
;;001;202;32101;63200;2014/000009;2014/110009;COLEGIO PÚBLICO SAN EUGENIO Y SAN ISIDRO, C/ PEÑUELAS, 31. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;15.370,21;15.370,21;0,00;0,00;15.370,21;15.370,21;15.370,21;0,00;15.370,21
;;001;202;32101;63200;2014/000009;2014/120009;COLEGIO PÚBLICO TOMÁS BRETÓN, C/ ALEJANDRO DUMAS, 4. OBRAS DE MEJORA;202;ARGANZUELA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;22.538,46;22.538,46;0,00;0,00;22.538,46;22.538,46;22.538,46;0,00;22.538,46
;;001;202;32101;63200;2014/000009;2014/130009;ESCUELA INFANTIL EL ALBA, C/ TOLEDO, 181. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;7.577,24;7.577,24;0,00;0,00;7.577,24;7.577,24;7.577,24;0,00;7.577,24
;;001;202;33401;63599;2014/000349;2014/000349;EQUIPAMIENTO ACTIVIDADES CULTURALES DE LA NAVE DE TERNERAS;202;ARGANZUELA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;15.000,00;15.000,00;32,97;0,00;14.967,03;14.967,03;14.967,03;0,00;14.967,03
;;001;202;34101;62599;2014/000343;2014/000343;EQUIPAMIENTO POLIDEPORTIVOS DEL DISTRITO DE ARGANZUELA;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;1.903,48;1.903,48;1.903,48;0,00;0,00;0,00;0,00;0,00;0,00
;;001;202;34101;62599;2014/000343;2014/010343;EQUIPAMIENTO CENTRO DEPORTIVO LA FUNDI ARGANZUELA, C/ ALICANTE, 14;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;474,97;474,97;0,00;0,00;474,97;474,97;474,97;0,00;0,00
;;001;202;34101;62599;2014/000343;2014/020343;EQUIPAMIENTO CENTRO DEPORTIVO MARQUÉS DE SAMARANCH, Pº IMPERIAL 20;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;2.875,76;2.875,76;0,00;0,00;2.875,76;2.875,76;2.875,76;0,00;192,83
;;001;202;34101;62599;2014/000343;2014/030343;EQUIPAMIENTO CENTRO DEPORTIVO CENTRO INTEGRADO DE ARGANZUELA, C/ CANARIAS, 17;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;4.497,13;4.497,13;0,00;0,00;4.497,13;4.497,13;4.497,13;0,00;2.021,98
;;001;202;34101;62599;2014/000343;2014/040343;EQUIPAMIENTO CENTRO DEPORTIVO PEÑUELAS, C/ ARGANDA, 25;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;248,66;248,66;0,00;0,00;248,66;248,66;248,66;0,00;248,66
;;001;202;34101;63200;2014/000010;2014/000010;OBRAS CONSERVACIÓN INSTALACIONES DEPORTIVAS DISTRITO ARGANZUELA;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;216.053,00;-215.763,88;289,12;282,94;0,00;6,18;6,18;0,00;0,00;0,00
;;001;202;34101;63200;2014/000010;2014/010010;CENTRO DEPORTIVO ARGANZUELA LA FUNDI, C/ ALICANTE, 14. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;14.175,98;14.175,98;0,00;0,00;14.175,98;14.175,98;14.175,98;0,00;1.329,91
;;001;202;34101;63200;2014/000010;2014/020010;PISTA DEPORTIVA CALLE ARGANDA. PAVIMENTACIÓN;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;40.942,80;40.942,80;0,00;0,00;40.942,80;40.942,80;40.942,80;0,00;40.942,80
;;001;202;34101;63200;2014/000010;2014/030010;CENTRO DEPORTIVO CENTRO INTEGRADO ARGANZUELA. ADAPTACIÓN ENFRIADORA;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;109.423,77;109.423,77;0,00;0,00;109.423,77;109.423,77;109.423,77;0,00;109.423,77
;;001;202;34101;63200;2014/000010;2014/040010;CENTRO DEPORTIVO ARGANZUELA LA FUNDI. RENOVACIÓN CESPED PISTAS PADDEL;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;52.977,25;52.977,25;0,00;0,00;52.977,25;52.977,25;52.977,25;0,00;52.977,25
;;001;202;34101;63200;2014/000010;2014/050010;CENTRO DEPORTIVO PEÑUELAS. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;5.847,42;5.847,42;0,00;0,00;5.847,42;5.847,42;5.847,42;0,00;5.847,42
;;001;202;34101;63200;2014/000010;2014/060010;CENTRO DEPORTIVO MARQUÉS DE SAMARANCH. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;6.986,64;6.986,64;0,00;0,00;6.986,64;6.986,64;6.986,63;0,00;0,00
;;001;202;34101;63200;2014/000010;2014/070010;DEPORTIVO BÁSICO EROS. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;22,90;22,90;0,00;0,00;22,90;22,90;22,90;0,00;22,90
;;001;202;34101;63200;2014/000010;2014/080010;DEPORTIVO BÁSICO JARDÍN PAPELERA PENINSULAR. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;280,17;280,17;0,00;0,00;280,17;280,17;280,17;0,00;280,17
;;001;202;34101;63200;2014/000010;2014/090010;DEPORTIVO BÁSICO PUERTO DE BEJAR. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;161,70;161,70;0,00;0,00;161,70;161,70;161,70;0,00;161,70
;;001;202;34101;63200;2014/000010;2014/100010;DEPORTIVO BÁSICO DR. VALLEJO NÁJERA. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;124,25;124,25;0,00;0,00;124,25;124,25;124,25;0,00;124,25
;;001;202;92001;62500;2014/000262;2014/000262;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO DE ARGANZUELA;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;875,51;875,51;0,00;0,00;875,51;875,51;875,51;0,00;0,00
;;001;202;93302;63200;2014/000008;2014/000008;OBRAS CONSERVACIÓN EDIFICIOS DISTRITO ARGANZUELA;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;247.741,00;-247.720,04;20,96;20,81;0,00;0,15;0,15;0,00;0,00;0,00
;;001;202;93302;63200;2014/000008;2014/010008;CENTRO CULTURAL NUEVAS DEPENDENCIAS, Pº DE LA CHOPERA, 6. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;16.936,83;16.936,83;0,00;0,00;16.936,83;16.936,83;16.936,83;0,00;16.936,83
;;001;202;93302;63200;2014/000008;2014/020008;CENTRO CULTURAL DOTACIONAL INTEGRADO DE ARGANZUELA. OBRAS DE MEJORA;202;ARGANZUELA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;52.552,54;52.552,54;0,00;0,00;52.552,54;52.552,54;52.552,54;0,00;52.552,54
;;001;202;93302;63200;2014/000008;2014/030008;BIBLIOTECA PÍO BAROJA. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;4.278,06;4.278,06;0,00;0,00;4.278,06;4.278,06;4.278,06;0,00;4.278,06
;;001;202;93302;63200;2014/000008;2014/040008;CENTRO SERVICIOS SOCIALES JOSÉ DE VILLARREAL. OBRAS DE ACONDICIONAMIENTO;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;28.786,81;28.786,81;0,00;0,00;28.786,81;28.786,81;28.786,81;0,00;28.786,81
;;001;202;93302;63200;2014/000008;2014/050008;CENTRO DE DÍA JOSÉ DE VILLARREAL. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;0,00;12.146,48;12.146,48;0,00;0,00;12.146,48;12.146,48;12.146,48;0,00;12.146,48
;;001;202;93302;63200;2014/000008;2014/060008;CENTRO DE DÍA MAYORES CENTRO DOTACIONAL INTEGRADO ARGANZUELA. CONSERVACIÓN;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;0,00;6.810,51;6.810,51;0,00;0,00;6.810,51;6.810,51;6.810,51;0,00;6.810,51
;;001;202;93302;63200;2014/000008;2014/070008;EDIFICIO NAVE TERNERAS. OBRAS DE MEJORA;202;ARGANZUELA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;29.930,56;29.930,56;0,00;0,00;29.930,56;29.930,56;29.930,56;0,00;29.930,56
;;001;202;93302;63200;2014/000008;2014/080008;CENTRO DE MAYORES LUCA DE TENA, PZA. LUCA DE TENA, 13. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1.371,47;1.371,47;0,00;0,00;1.371,47;1.371,47;1.371,47;0,00;1.371,47
;;001;202;93302;63200;2014/000008;2014/090008;EDIFICIO SEDE DISTRITO ARGANZUELA. OBRAS DE ACONDICIONAMIENTO;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;36.013,95;36.013,95;0,00;0,00;36.013,95;36.013,95;36.013,95;0,00;36.013,95
;;001;202;93302;63200;2014/000008;2014/100008;CENTRO CULTURAL CASA DEL RELOJ, Pº DE LA CHOPERA, 10. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;15.481,45;15.481,45;0,00;0,00;15.481,45;15.481,45;15.481,45;0,00;15.481,45
;;001;202;93302;63200;2014/000008;2014/110008;CENTRO DE MAYORES CASA DEL RELOJ, Pº DE LA CHOPERA, 10. OBRAS DE CONSERVACIÓN;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;12.107,20;12.107,20;0,00;0,00;12.107,20;12.107,20;12.107,20;0,00;12.107,20
;;001;202;93302;63200;2014/000008;2014/120008;ESCUELA DE MÚSICA ALMUDENA CANO, PASAJE TORTOSA, 4. OBRAS DE MEJORA;202;ARGANZUELA;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;;;;;;;0,00;34.944,18;34.944,18;0,00;0,00;34.944,18;34.944,18;34.944,18;0,00;34.944,18
;;001;202;93302;63200;2014/007011;2014/007011;IFS-CASA RELOJ,SEDE DISTRITO ARGANZUELA.SISTEMAS CLIMATIZACIÓN-EFICIENCIA ENERGÉTICA;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;233.311,11;233.311,11;0,00;0,00;233.311,11;233.311,11;233.311,03;0,00;233.311,03
;;001;203;23301;62500;2014/000363;2014/000363;EQUIPAMIENTO CENTROS DE MAYORES DISTRITO DE RETIRO;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;650,00;650,00;650,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;203;23301;62599;2014/000363;2014/000363;EQUIPAMIENTO CENTROS DE MAYORES DISTRITO DE RETIRO;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;3.477,72;3.477,72;3.477,72;0,00;0,00;0,00;0,00;0,00;0,00
;;001;203;23301;62599;2014/000363;2014/010363;EQUIPAMIENTO CENTRO DE MAYORES PÉREZ GALDÓS, AV. CIUDAD DE BARCELONA, 182;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;16.875,09;16.875,09;0,00;0,00;16.875,09;16.875,09;16.875,09;0,00;16.875,09
;;001;203;23301;62599;2014/000363;2014/020363;EQUIPAMIENTO CENTRO DE MAYORES PÍO BAROJA, C/ PÍO BAROJA, 8;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;11.740,75;11.740,75;0,00;0,00;11.740,75;11.740,75;11.740,75;0,00;6.563,04
;;001;203;23301;62599;2014/000363;2014/030363;EQUIPAMIENTO CENTRO DE DÍA DE MAYORES RETIRO, C/ JUAN JOSÉ MARTÍNEZ VELASCO, 22;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;0,00;906,44;906,44;0,00;0,00;906,44;906,44;906,44;0,00;906,44
;;001;203;23301;62600;2014/000363;2014/000363;EQUIPAMIENTO CENTROS DE MAYORES DISTRITO DE RETIRO;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;434,12;434,12;434,12;0,00;0,00;0,00;0,00;0,00;0,00
;;001;203;23301;62600;2014/000363;2014/020363;EQUIPAMIENTO CENTRO DE MAYORES PÍO BAROJA, C/ PÍO BAROJA, 8;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;2.065,88;2.065,88;0,00;0,00;2.065,88;2.065,88;2.065,88;0,00;2.065,88
;;001;203;23301;62600;2014/000363;2014/030363;EQUIPAMIENTO CENTRO DE DÍA DE MAYORES RETIRO, C/ JUAN JOSÉ MARTÍNEZ VELASCO, 22;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;203;32101;63200;2014/000012;2014/000012;OBRAS CONSERVACIÓN COLEGIOS Y OTROS CENTROS EDUCATIVOS DISTRITO RETIRO;203;RETIRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;262.789,00;-262.747,28;41,72;41,72;0,00;0,00;0,00;0,00;0,00;0,00
;;001;203;32101;63200;2014/000012;2014/010012;COLEGIO PÚBLICO ESCUELAS AGUIRRE, C/ PÍO BAROJA, 4. OBRAS DE CONSERVACIÓN;203;RETIRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;56.169,55;56.169,55;0,00;0,00;56.169,55;56.169,55;56.169,54;0,00;56.169,54
;;001;203;32101;63200;2014/000012;2014/020012;COLEGIO PÚBLICO JOSÉ CALVO SOTELO, AV. CIUDAD DE BARCELONA, 83. CONSERVACIÓN;203;RETIRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;42.529,36;42.529,36;0,00;0,00;42.529,36;42.529,36;42.529,34;0,00;42.529,34
;;001;203;32101;63200;2014/000012;2014/030012;COLEGIO PÚBLICO NUESTRA SEÑORA DE LA ALMUDENA. OBRAS DE CONSERVACIÓN;203;RETIRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;38.189,33;38.189,33;0,00;0,00;38.189,33;38.189,33;38.189,33;0,00;38.189,33
