Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Descripción proyecto de inversión;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
4;SC Y CE FINANC. CON RTG;001;097;17103;61913;2018/008293;2018/008293;IFS-ÁREA INFANTIL AVENIDA DE LA GAVIA. ADECUACIÓN (ID: 1535);218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;290000,00;290000,00;38,84;0,00;289961,16;0,00;0,00;0,00;0,00;
;;001;097;17211;62301;2018/005163;2018/005163;IFS-IMPLANTACIÓN DE MEDIDAS DE EFICIENCIA ENERGÉTICA EN INSTALACIONES Y EDIFICIOS MUNICIPALES;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;500000,00;500000,00;10087,48;0,00;489912,52;489912,52;0,00;0,00;0,00;
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;097;17211;62301;2018/001075;2018/001075; RED RECARGA PARA VEHÍCULOS ELÉCTRICOS (PROYECTO CIVITAS ECCENTRIC);998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0,00;114991,48;114991,48;67008,49;0,00;47982,99;47982,99;47982,99;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;097;17211;62301;2018/008107;2018/008107;IFS-PUNTOS DE RECARGA DE VEHÍCULOS ELÉCTRICOS. INSTALACIÓN (ID: 443);998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;800000,00;800000,00;2131,30;0,00;797868,70;192868,70;192868,70;0,00;0,00;
;;001;097;17211;62302;2017/007128;2017/007128; HUERTOS URBANOS COMUNITARIOS CIUDAD LINEAL.HERRAMIENTAS Y OTROS BIENES(ID: 3944);215;CIUDAD LINEAL;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;18;PRESUPUESTOS PARTICIPATIVOS;8991,00;0,00;8991,00;0,70;0,00;8990,30;8990,30;8990,30;0,00;8990,30;
;;001;097;17211;62999;2017/007129;2017/007129; PARQUES DEL DISTRITO DE MORATALAZ. INSTALACIÓN NIDALES PARA AVES (ID: 5312);214;MORATALAZ;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;18;PRESUPUESTOS PARTICIPATIVOS;15000,00;0,00;15000,00;0,01;0,00;14999,99;14999,99;14999,99;0,00;14999,99;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;097;17211;63300;2017/004597;2017/004597;IFS-EQUIPOS  METEOROLÓGICOS PARA LA MEJORA DE LA PREDICCIÓN  DE LA CALIDAD DEL AIRE;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;199771,00;199771,00;0,00;0,00;199771,00;199771,00;199771,00;0,00;199771,00;
4;SC Y CE FINANC. CON RTG;001;097;17211;63300;2018/005165;2018/005165;IFS-CALIDAD DEL AIRE. CABINAS INTEMPERIE Y EQUIPOS MEDICIÓN COMPUESTOS ORGÁNICOS VOLÁTILES;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;300000,00;300000,00;41,00;0,00;299959,00;0,00;0,00;0,00;0,00;
;;001;097;17211;63301;2016/009163;2016/009163; MEDIDAS DE EFICIENCIA ENERGÉTICA EN INSTALACIONES MUNICIPALES. IMPLANTACIÓN;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0,00;213792,35;213792,35;249,01;0,00;213543,34;213543,34;213543,34;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;097;17211;63301;2018/005163;2018/005163;IFS-IMPLANTACIÓN DE MEDIDAS DE EFICIENCIA ENERGÉTICA EN INSTALACIONES Y EDIFICIOS MUNICIPALES;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;300000,00;300000,00;5452,19;0,00;294547,81;294547,81;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;097;17212;63200;2018/006709;2018/006709;IFS-CENTRO MUNICIPAL ACÚSTICA. PISTAS DE ENSAYO INSPECCIONES RUIDO VEHÍCULOS;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;43000,00;43000,00;404,29;0,00;42595,71;42595,71;37936,00;0,00;0,00;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;097;17212;63300;2017/004139;2017/004139;IFS-RED FIJA DE VIGILANCIA DE LA CONTAMINACIÓN ACÚSTICA. RENOVACIÓN PARCIAL;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;256217,50;256217,50;71740,90;0,00;184476,60;184476,60;0,00;0,00;0,00;
;;001;098;33000;62500;2018/000014;2018/000014; EQUIPAMIENTO SERVICIOS ÁREA DE GOBIERNO DE CULTURA Y DEPORTES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;10000,00;-3000,00;7000,00;2739,84;0,00;4260,16;4260,16;4260,16;0,00;4007,22;
;;001;098;33000;62599;2018/000014;2018/000014; EQUIPAMIENTO SERVICIOS ÁREA DE GOBIERNO DE CULTURA Y DEPORTES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;5500,00;0,00;5500,00;2466,32;0,00;3033,68;3033,68;3033,66;0,00;2404,68;
;;001;098;33000;62901;2018/000013;2018/000013; SEÑALIZACIÓN DE EMERGENCIA EDIFICIOS DEL ÁREA DE GOBIERNO DE CULTURA Y DEPORTES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;4000,00;0,00;4000,00;678,55;0,00;3321,45;3321,45;3321,45;0,00;3321,45;
;;001;098;33000;63500;2018/000014;2018/000014; EQUIPAMIENTO SERVICIOS ÁREA DE GOBIERNO DE CULTURA Y DEPORTES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;8000,00;-3000,00;5000,00;70,24;0,00;4929,76;4929,76;4929,76;0,00;0,00;
;;001;098;33210;62301;2017/000096;2017/010096; BIBLIOTECA PÚBLICA DÁMASO ALONSO. SISTEMA DE AUTOPRÉSTAMO;205;CHAMARTIN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;201,90;201,90;0,00;201,90;0,00;0,00;0,00;0,00;0,00;
;;001;098;33210;62301;2018/001024;2018/001024; UNIDAD CENTRAL BIBLIOTECAS. SISTEMAS ANTIHURTO PRÉSTAMO LIBROS Y AUDIOVISUALES;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;15000,00;-15000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;098;33210;62301;2018/006045;2018/006045;IFS-BIBLIOTECA PÚBLICA DÁMASO ALONSO. SISTEMA DE AUTOPRÉSTAMO;205;CHAMARTIN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;26512,00;26512,00;0,74;0,00;26511,26;26511,26;26511,26;0,00;26511,26;
4;SC Y CE FINANC. CON RTG;001;098;33210;62301;2018/006046;2018/006046;IFS-BIBLIOTECA PÚBLICA FRANCISCO AYALA. SISTEMA DE AUTOPRÉSTAMO;219;VICALVARO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;33414,00;33414,00;0,93;0,00;33413,07;33413,07;33413,07;0,00;33413,07;
4;SC Y CE FINANC. CON RTG;001;098;33210;62301;2018/006047;2018/006047;IFS-BIBLIOTECA PÚBLICA PÍO BAROJA. SISTEMA DE AUTOPRÉSTAMO;202;ARGANZUELA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;37029,00;37029,00;0,69;0,00;37028,31;37028,31;37028,31;0,00;37028,31;
4;SC Y CE FINANC. CON RTG;001;098;33210;62301;2018/006048;2018/006048;IFS-BIBLIOTECA PÚBLICA ÁNGEL GONZÁLEZ. SISTEMA DE AUTOPRÉSTAMO;210;LATINA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;44272,00;44272,00;0,10;0,00;44271,90;44271,90;44271,90;0,00;44271,90;
4;SC Y CE FINANC. CON RTG;001;098;33210;62301;2018/006049;2018/006049;IFS-BIBLIOTECA PÚBLICA IVÁN DE VARGAS. SISTEMA DE AUTOPRÉSTAMO;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;39283,00;39283,00;0,71;0,00;39282,29;39282,29;39282,29;0,00;39282,29;
4;SC Y CE FINANC. CON RTG;001;098;33210;62301;2018/006050;2018/006050;IFS-BIBLIOTECA PÚBLICA PABLO NERUDA. SISTEMA DE AUTOPRÉSTAMO;215;CIUDAD LINEAL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30917,00;30917,00;0,53;0,00;30916,47;30916,47;30916,47;0,00;30916,47;
4;SC Y CE FINANC. CON RTG;001;098;33210;62599;2018/006084;2018/006084;IFS-EQUIPAMIENTO BIBLIOTECAS PÙBLICAS MUNICIPALES;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;175950,00;175950,00;953,57;0,00;174996,43;126625,58;126625,58;0,00;0,00;
;;001;098;33210;62600;2017/000111;2017/000111; BIBLIOTECAS PÚBLICAS MUNICIPALES: EQUIPOS DE COMUNICACIÓN;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;3320,00;-3319,76;0,24;0,24;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;098;33210;62600;2017/000111;2017/010111; BIBLIOTECA PÚBLICA ALUCHE. EQUIPOS DE COMUNICACIÓN;210;LATINA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;165,99;165,99;0,00;0,00;165,99;165,99;165,99;0,00;165,99;
;;001;098;33210;62600;2017/000111;2017/020111; BIBLIOTECA PÚBLICA BUENAVISTA. EQUIPOS DE COMUNICACIÓN;204;SALAMANCA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;165,99;165,99;0,00;0,00;165,99;165,99;165,99;0,00;165,99;
;;001;098;33210;62600;2017/000111;2017/030111; BIBLIOTECA PÚBLICA CANILLEJAS. EQUIPOS DE COMUNICACIÓN;220;SAN BLAS-CANILLEJAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;331,97;331,97;0,00;0,00;331,97;331,97;331,97;0,00;331,97;
;;001;098;33210;62600;2017/000111;2017/040111; BIBLIOTECA PÚBLICA CIUDAD LINEAL. EQUIPOS DE COMUNICACIÓN;215;CIUDAD LINEAL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;165,99;165,99;0,00;0,00;165,99;165,99;165,99;0,00;165,99;
;;001;098;33210;62600;2017/000111;2017/050111; BIBLIOTECA PÚBLICA CONDE DUQUE. EQUIPOS DE COMUNICACIÓN;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;331,97;331,97;0,00;0,00;331,97;331,97;331,97;0,00;331,97;
;;001;098;33210;62600;2017/000111;2017/060111; BIBLIOTECA PÚBLICA POZO DEL TÍO RAIMUNDO. EQUIPOS DE COMUNICACIÓN;213;PUENTE DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;165,99;165,99;0,00;0,00;165,99;165,99;165,99;0,00;165,99;
;;001;098;33210;62600;2017/000111;2017/070111; BIBLIOTECA PÚBLICA FRANCISCO IBÁÑEZ. EQUIPOS DE COMUNICACIÓN;205;CHAMARTIN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;331,97;331,97;0,00;0,00;331,97;331,97;331,97;0,00;331,97;
;;001;098;33210;62600;2017/000111;2017/080111; BIBLIOTECA PÚBLICA GLORIA FUERTES. EQUIPOS DE COMUNICACIÓN;221;BARAJAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;331,97;331,97;0,00;0,00;331,97;331,97;331,97;0,00;331,97;
;;001;098;33210;62600;2017/000111;2017/090111; BIBLIOTECA PÚBLICA HUERTA DE LA SALUD. EQUIPOS DE COMUNICACIÓN;216;HORTALEZA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;165,99;165,99;0,00;0,00;165,99;165,99;165,99;0,00;165,99;
;;001;098;33210;62600;2017/000111;2017/100111; BIBLIOTECA PÚBLICA LA ELIPA. EQUIPOS DE COMUNICACIÓN;215;CIUDAD LINEAL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;165,99;165,99;0,00;0,00;165,99;165,99;165,99;0,00;165,99;
;;001;098;33210;62600;2017/000111;2017/110111; BIBLIOTECA PÚBLICA MARIA LEJÁRRAGA. EQUIPOS DE COMUNICACIÓN;216;HORTALEZA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;331,98;331,98;0,00;0,00;331,98;331,98;331,98;0,00;331,98;
;;001;098;33210;62600;2017/000111;2017/120111; BIBLIOTECA PÚBLICA VICÁLVARO. EQUIPOS DE COMUNICACIÓN;219;VICALVARO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;165,99;165,99;0,00;0,00;165,99;165,99;165,99;0,00;165,99;
;;001;098;33210;62600;2017/000111;2017/130111; BIBLIOTECA PÚBLICA PORTAZGO. EQUIPOS DE COMUNICACIÓN;213;PUENTE DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;165,99;165,99;0,00;0,00;165,99;165,99;165,99;0,00;165,99;
;;001;098;33210;62600;2017/000111;2017/140111; BIBLIOTECA PÚBLICA VALLECAS. EQUIPOS DE COMUNICACIÓN;213;PUENTE DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;165,99;165,99;0,00;0,00;165,99;165,99;165,99;0,00;165,99;
;;001;098;33210;62600;2017/000111;2017/150111; BIBLIOTECA PÚBLICA SAN BLAS. EQUIPOS DE COMUNICACIÓN;220;SAN BLAS-CANILLEJAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;165,99;165,99;0,00;0,00;165,99;165,99;165,99;0,00;165,99;
;;001;098;33210;62901;2018/000154;2018/000154; SEÑALIZACIÓN BIBLIOTECAS PUBLICAS;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;20000,00;-17995,00;2005,00;2005,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;098;33210;62901;2018/000154;2018/010154; BIBLIOTECA PÚBLICA LA CHATA. SEÑALIZACIÓN;211;CARABANCHEL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;12550,00;12550,00;0,00;0,00;12550,00;12550,00;12550,00;0,00;12550,00;
;;001;098;33210;62901;2018/000154;2018/020154; BIBLIOTECA PÚBLICA SAN BLAS. SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;5445,00;5445,00;0,00;0,00;5445,00;5445,00;5445,00;0,00;5445,00;
;;001;098;33210;62999;2018/000155;2018/000155; BIBLIOTECA HISTÓRICA: ADQUISICIÓN DE LIBROS;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;1000,00;0,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;098;33210;62999;2018/001022;2018/001022; UNIDAD TÉCNICA DE BIBLIOTECAS. ADQUISICIÓN DE LIBROS;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;300000,00;0,00;300000,00;669,29;0,00;299330,71;299330,71;299330,71;0,00;286701,54;
;;001;098;33210;62999;2018/001023;2018/001023; UNIDAD TÉCNICA DE BIBLIOTECAS. ADQUISICIÓN MATERIAL MULTIMEDIA Y AUDIOVISUAL;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;100000,00;0,00;100000,00;2,64;0,00;99997,36;99997,36;99997,36;0,00;82981,90;
;;001;098;33210;62999;2018/001214;2018/001214; BIBLIOTECA MUSICAL VICTOR ESPINOS. ADQUISICIÓN DE PIANOS;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;18000,00;18000,00;1167,22;0,00;16832,78;16832,78;16832,78;0,00;16832,78;
4;SC Y CE FINANC. CON RTG;001;098;33210;62999;2018/006036;2018/006036;IFS-UNIDAD TÉCNICA DE BIBLIOTECAS. ADQUISICIÓN DE LIBROS;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;325000,00;325000,00;6992,31;0,00;318007,69;318007,69;318007,69;0,00;251605,99;
4;SC Y CE FINANC. CON RTG;001;098;33210;62999;2018/006095;2018/006095;IFS-UNIDAD TÉCNICA DE BIBLIOTECAS. ADQUISICIÓN MATERIAL MULTIMEDIA Y AUDIOVISUAL;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;0,02;0,00;149999,98;149999,98;149999,98;0,00;149999,98;
4;SC Y CE FINANC. CON RTG;001;098;33210;62999;2018/006098;2018/006098;"IFS-BIBLIOTECA MUSICAL ""VÍCTOR ESPINÓS"": ADQUISICIÓN DE LIBROS Y PARTITURAS MUSICALES";201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;27050,00;27050,00;17301,85;0,00;9748,15;9748,15;9748,15;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;098;33210;62999;2018/006714;2018/006714;IFS-BIBLIOTECAS PÚBLICAS MUNICIPALES. ADQUISICIÓN DE LIBROS;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;300000,00;300000,00;1,44;0,00;299998,56;299998,56;299998,56;0,00;28686,89;
4;SC Y CE FINANC. CON RTG;001;098;33210;62999;2018/008119;2018/008119;IFS-BIBLIOTECA DÁMASO ALONSO. LIBROS Y MATERIAL MULTIMEDIA Y AUDIO VISUAL (ID: 148);205;CHAMARTIN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;75000,00;75000,00;394,19;0,00;74605,81;74605,81;74605,81;0,00;29968,10;
;;001;098;33210;63599;2018/000150;2018/000150; EQUIPAMIENTO HEMEROTECA MUNICIPAL;201;CENTRO;10;CULTURA;01;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;10000,00;0,00;10000,00;501,50;0,00;9498,50;8998,89;8998,89;0,00;8998,89;
;;001;098;33210;63999;2018/000159;2018/000159;" BIBLIOTECA MUSICAL ""VÍCTOR ESPINÓS"": REPARACIÓN Y REPOSICIÓN INSTRUMENTOS MUSICALES";201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;4250,00;0,00;4250,00;251,07;0,00;3998,93;3998,93;3998,93;0,00;0,00;
;;001;098;33210;64100;2018/000160;2018/000160; BIBLIOTECA DIGITAL. NUEVA FUNCIONALIDAD PARA ESTADÍSTICAS SISTEMA DE GESTIÒN;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;22000,00;0,00;22000,00;988,35;0,00;21011,65;21011,65;21011,65;0,00;21011,65;
4;SC Y CE FINANC. CON RTG;001;098;33220;62599;2018/006082;2018/006082;IFS-EQUIPAMIENTO ARCHIVO DE VILLA;201;CENTRO;10;CULTURA;01;ARCHIVOS Y PATRIMONIO DOCUMENTAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;40000,00;40000,00;5748,07;0,00;34251,93;33442,43;33442,43;0,00;3252,93;
;;001;098;33220;62999;2018/000071;2018/000071; EQUIPAMIENTO ARCHIVO DE VILLA;201;CENTRO;10;CULTURA;01;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;5000,00;0,00;5000,00;323,35;0,00;4676,65;4676,65;4676,65;0,00;4676,65;
;;001;098;33301;62301;2018/001203;2018/001203; MUSEO DE SAN ISIDRO. INSTALACIONES DE SEGURIDAD;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;2500,00;2500,00;50,35;0,00;2449,65;2449,65;0,00;0,00;0,00;
;;001;098;33301;62599;2018/000463;2018/000463; EQUIPAMIENTO PLANETARIO MADRID;202;ARGANZUELA;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;1250,00;0,00;1250,00;538,04;0,00;711,96;711,96;711,96;0,00;711,96;
4;SC Y CE FINANC. CON RTG;001;098;33301;62599;2018/006090;2018/006090;IFS-EQUIPAMIENTO MUSEO DE HISTORIA DE MADRID;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;26013,00;26013,00;2087,02;0,00;23925,98;23925,98;23925,98;0,00;12519,20;
4;SC Y CE FINANC. CON RTG;001;098;33301;62599;2018/006091;2018/006091;IFS-EQUIPAMIENTO MUSEO DE SAN ISIDRO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;28263,00;28263,00;307,40;0,00;27955,60;27955,60;27955,60;0,00;8262,85;
4;SC Y CE FINANC. CON RTG;001;098;33301;62900;2018/006099;2018/006099;IFS-ADQUISICIÓN DE BIENES CULTURALES PARA MUSEOS;998;VARIOS DISTRITOS;10;CULTURA;02;MUSEOS Y COLECCIONES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;25638,20;0,00;124361,80;76529,38;76529,38;0,00;3964,27;
;;001;098;33301;62999;2018/001073;2018/001073; MUSEO DE SAN ISIDRO. MONITORIZACIÓN CONDICIONES AMBIENTALES;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;15000,00;-14926,46;73,54;73,54;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;098;33301;62999;2018/001250;2018/001250; EQUIPAMIENTO SALAS EXPOSICIONES CONDE DUQUE;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;542,38;542,38;0,00;0,00;542,38;542,38;542,38;0,00;0,00;
;;001;098;33301;62999;2018/001288;2018/001288; MUSEO EL CAPRICHO. ADQUISICIÓN  BIENES PARA DESARROLLO MUSEOGRÁFICO;221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;11884,08;11884,08;0,00;0,00;11884,08;11884,08;11884,08;0,00;0,00;
;;001;098;33301;63999;2018/000466;2018/000466; INTERVENCION MUSEOGRAFICA EXPOSICIÓN PERMANENTE IMPRENTA-ARTES DEL LIBREO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;3690,00;1500,00;5190,00;0,00;0,00;5190,00;5190,00;5189,96;0,00;0,00;
;;001;098;33301;63999;2018/000467;2018/000467; MUSEOGRAFÍA MUSEO DE HISTORIA. RENOVACIÓN SALA CONTEMPORÁNEA;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;18000,00;-13540,00;4460,00;4460,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;098;33301;63999;2018/001050;2018/001050; MUSEOGRAFÍA CENTRO CULTURAL CONDE DUQUE. RENOVACIÓN SALA EXPOSICIONES;201;CENTRO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;750,00;0,00;750,00;24,00;0,00;726,00;726,00;726,00;0,00;726,00;
;;001;098;33301;63999;2018/001330;2018/001330; MUSEO DE ARTE CONTEMPORÁNEO. PRODUCCIÓN AUDIOVISUAL SOBRE CEESEPE Y MUSEOGRAFÍA;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;12040,00;12040,00;0,00;0,00;12040,00;12040,00;12039,50;0,00;0,00;
